OpenTime,Open,High,Low,Close,Volume
1624674420000,280.95000000,281.28000000,280.95000000,281.10000000,36.25000000
1624674480000,281.01000000,281.14000000,280.74000000,281.14000000,48.08000000
1624674540000,281.21000000,281.33000000,280.72000000,280.91000000,41.03000000
1624674600000,280.72000000,280.95000000,280.20000000,280.95000000,49.71000000
1624674660000,280.91000000,280.91000000,280.16000000,280.16000000,49.39000000
1624674720000,280.16000000,280.47000000,279.97000000,280.30000000,53.77000000
1624674780000,280.10000000,280.49000000,279.80000000,280.44000000,39.38000000
1624674840000,280.60000000,287.85000000,279.75000000,282.02000000,193.15000000
1624674900000,282.02000000,282.64000000,279.35000000,279.58000000,49.32000000
1624674960000,279.40000000,279.52000000,279.34000000,279.44000000,38.23000000
1624675020000,279.32000000,279.38000000,279.22000000,279.28000000,28.63000000
1624675080000,279.18000000,279.30000000,279.01000000,279.08000000,34.29000000
1624675140000,279.04000000,279.25000000,279.01000000,279.11000000,23.40000000
1624675200000,279.01000000,279.04000000,278.91000000,278.99000000,27.00000000
1624675260000,278.94000000,280.30000000,278.94000000,280.30000000,69.11000000
1624675320000,280.10000000,280.95000000,279.69000000,280.67000000,60.83000000
1624675380000,280.36000000,280.95000000,280.36000000,280.93000000,30.39000000
1624675440000,280.77000000,281.62000000,280.77000000,281.62000000,47.42000000
1624675500000,281.48000000,281.86000000,281.23000000,281.86000000,52.29000000
1624675560000,281.97000000,282.33000000,281.97000000,282.23000000,43.39000000
1624675620000,281.97000000,282.64000000,281.97000000,282.64000000,63.78000000
1624675680000,282.47000000,282.64000000,282.47000000,282.47000000,78.03000000
1624675740000,282.47000000,282.64000000,281.85000000,282.64000000,65.18000000
1624675800000,282.64000000,301.13000000,282.64000000,284.97000000,270.21000000
1624675860000,284.97000000,284.97000000,282.05000000,282.56000000,39.75000000
1624675920000,282.55000000,282.77000000,282.26000000,282.50000000,38.23000000
1624675980000,282.21000000,282.21000000,281.97000000,282.01000000,29.22000000
1624676040000,282.21000000,282.48000000,282.21000000,282.24000000,37.08000000
1624676100000,282.26000000,282.62000000,282.26000000,282.62000000,39.04000000
1624676160000,282.61000000,282.61000000,282.40000000,282.61000000,23.68000000
1624676220000,282.70000000,282.72000000,282.42000000,282.70000000,23.64000000
1624676280000,282.65000000,282.80000000,282.46000000,282.62000000,19.48000000
1624676340000,282.63000000,282.66000000,282.15000000,282.56000000,34.14000000
1624676400000,282.22000000,283.15000000,282.22000000,283.15000000,38.96000000
1624676460000,282.88000000,283.71000000,282.88000000,283.62000000,46.02000000
1624676520000,283.67000000,283.67000000,283.21000000,283.39000000,48.37000000
1624676580000,283.48000000,283.69000000,283.01000000,283.01000000,30.21000000
1624676640000,282.89000000,283.47000000,282.89000000,283.20000000,42.48000000
1624676700000,283.27000000,283.65000000,283.27000000,283.64000000,35.40000000
1624676760000,283.45000000,283.87000000,283.28000000,283.86000000,33.63000000
1624676820000,283.93000000,284.01000000,283.69000000,283.82000000,23.01000000
1624676880000,283.76000000,283.99000000,280.77000000,283.89000000,211.71000000
1624676940000,283.85000000,284.15000000,283.70000000,283.84000000,33.56000000
1624677000000,283.95000000,284.29000000,283.95000000,284.29000000,33.47000000
1624677060000,284.22000000,284.28000000,283.61000000,283.61000000,24.72000000
